text_id	text	rank	anger_masked	boredom_masked	disgust_masked	fear_masked	guilt_shame_masked	joy_masked	pride_masked	relief_masked	sadness_masked	surprise_masked	trust_masked	disgust_unmasked	trust_unmasked	pride_unmasked	relief_unmasked	boredom_unmasked	fear_unmasked	surprise_unmasked	guilt_shame_unmasked	joy_unmasked	sadness_unmasked	anger_unmasked	storytelling_mixed_domain	storytelling_one_domain	global_abs_hedge	final_hedge	avg_hedge	first_abs_hedge	first_hedge	final_abs_hedge
3018	We should discourage information privacy laws. Sharing personal information leaves more tracks. If you didn't do anything illegal or immoral, what do you have to be afraid of? Rather, personal information made public can help police and track criminals.	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0.1538461538461538	0.0741758241758241	1	0.1428571428571428	2
3019	Online shopping brings more good than harm. Shipping goods directly to customers is more efficient because it cuts handling time out for a retail store to unbox and display merchandise.	0.833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3020	Online shopping brings more harm than good. Shipping items to individuals in cardboard containers requires the construction and disposal of extra containers.	0.272727273	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
3021	Social media brings more harm than good. Shit storms can create hostility even if there is nothing to it. Facts are not checked	0.727272727	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0256410256410256	0	0.0	0
3023	Online shopping brings more harm than good. Shopping is much more addictive when it is easily available at any time	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3024	Online shopping brings more good than harm. Shopping online gives you access to a mayor varitey of itens ALL over the Worldwide.	0.363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3025	Online shopping brings more good than harm. Shopping online makes it easy to find the cheapest product. It is much easier to compare two sites than to compare two distant stores.	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3026	Online shopping brings more good than harm. Shopping online reduce the costs of the products	0.545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3027	Online shopping brings more harm than good. Shopping was often seen as a bonding experience between mothers and daughters or friends and the rise of online shopping, like the rise on online media as a whole, is harming our social lives.	0.5555555560000001	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0.027027027027027	0.0135135135135135	0	0.0	1
3028	Social media brings more good than harm. Simple and nice way to keep up to date and communicate with family members that are close in life but far away in geography.	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3029	We should ban the sale of violent video games to minors. Simulating violence such as shooting guns and hand-to-hand combat in video games can cause real-life violent behavior.	0.9	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0416666666666666	0.0625	1	0.0833333333333333	1
3030	We should not ban fossil fuels. Since I can't extract my own oil or harvest my own natural gas, I can only use the fossil resources that government provides, so banning those fuels would mean government would have to provide better alternatives.	0.6	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0.1	0.1214285714285714	1	0.1428571428571428	4
3031	We should promote autonomous cars. Since accidents in autonomous cars will be less frequent and are caused by manufacturers, not drivers, it will be the manufacturers, not the the insurance companies of individual people, who will have to pay out damages.	0.466666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
3032	We should limit autonomous cars. Since autonomous cars are so dependent on their environment for proper functioning, any small road imperfection is likely to get magnified into a massive accident.	0.8666666670000001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0.037037037037037	0.1018518518518518	1	0.1666666666666666	1
3033	We should limit autonomous cars. Since autonomous cars can naturally not be subject to legal action, they cannot be made accountable in the case of an accident.	0.571428571	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0416666666666666	0.1041666666666666	1	0.1666666666666666	1
3034	Gambling should be banned. Since casinos are often on indigenous people's land, they bring crime and alcoholism into areas that already are vulnerable to those problems.	0.75	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.04	0.12	1	0.2	1
3035	Gambling should be banned. Since casinos usually bring managers and higher level workers with them, they don't create anything besides low paid and low level jobs in the local communities.	0.666666667	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0344827586206896	0.1172413793103448	1	0.2	1
3036	We should adopt cryptocurrency. Since cryptocurrency is a creation of the private sphere, companies can compete to provide the most efficient and versatile crypto to nations.	1.0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0416666666666666	0.1208333333333333	1	0.2	1
3037	Flu vaccination should not be mandatory. Since flu strains mutate constantly and any given flu vaccine is just a scientist's guess of what will be the flu strain that year, the flu vaccine is very rarely effective.	0.647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0294117647058823	0.0861344537815126	1	0.1428571428571428	1
3038	We should ban the sale of violent video games to minors. Since friends often share games with each other, the only thing that would prevent children who shouldn't be exposed to them (because they or their parents don't want that) is a ban for all minors.	0.5555555560000001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.073170731707317	0.0782520325203252	1	0.0833333333333333	3
3039	Social media brings more harm than good. Since most people only like posts that they agree with and have friends with similar opinions, social media creats a bubble and people arent exposed to opposing opinions and often become more extreme	0.545454545	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0294117647058823	0.0147058823529411	0	0.0	1
3040	We should abandon cryptocurrency. Since not controll by any bank, when the value it has crashes there is no relayble way to increase it again.	0.285714286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
3041	We should ban doping in sport. Since not everyone responds the same way to drugs, legalizing doping won't equalize the field but will just create a different way in which people are unfairly disadvantaged.	0.7142857140000001	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
3042	Social media brings more harm than good. Since one is behind a PC, interaction is distant. People tend to be insincere &amp; exaggerate comments. I have yet to meet a person whom when Face to face, exaggerates on those topics.	0.416666667	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0.0	0.025	0	0.0	0
3043	Social media brings more harm than good. Since one is behind a PC, interaction is distant. People tend to be insincere & exaggerate comments. I have yet to meet a person whom when Face to face, exaggerates on those topics.	0.222222222	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0277777777777777	0	0.0	0
3044	Social media brings more harm than good. Since people believe the grass is always greener in the other feed they don't feel comfortable sharing of their hardships and iddues that leads to an isolated sociey unaware of the things people are going through.	0.222222222	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3045	We should abandon cryptocurrency. Since the government no longer has control over the currency, you can no longer provide bailouts that revive essential industries and provide market stability.	0.6875	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0384615384615384	0.1192307692307692	1	0.2	1
3046	We should abandon vegetarianism. Since unlike humans, farm animals are exteremely unlikely to do something significant in their lifetime, there is no moral or real world implication to an animal having a shorter life.	0.5555555560000001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0303030303030303	0.1151515151515151	1	0.2	1
3047	We should promote autonomous cars. Since we can work during our drive in an autonomous car they increase productivity and stimulate vast economic growth.	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.05	0.1083333333333333	1	0.1666666666666666	1
3048	We should support information privacy laws. Since we live in an era where private information generally finds its way to electronic storage, we need privacy laws to offer protection that in the past was not needed.	0.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03125	0.0870535714285714	1	0.1428571428571428	1
3049	Online shopping brings more harm than good. Small commerce in inner cities would be dead	0.727272727	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0.125	0.0625	0	0.0	1
3050	Gambling should not be banned. Small forms of gambling might include buying and selling shares or investing in businesses. Making a calculated well researched investment is less of a gamble, but still has a high risk. This is acceptable gambling.	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.0583333333333333	1	0.1666666666666666	0
3051	We should adopt cryptocurrency. Smart contracts allow for automatic reporting of financial trends, creating better data for governments and businesses to create an efficient economy.	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
3052	We should adopt cryptocurrency. Smart contracts can allow for innovation to occur where trust would otherwise have blocked people from buying into what starts as a small company.	0.625	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.08	0.14	1	0.2	2
3053	We should adopt cryptocurrency. Smart contracts mean that deals or investing can occur without a need for trust, increasing the amount people are willing to put in.	0.142857143	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0.04	0.12	1	0.2	1
3054	We should adopt cryptocurrency. Smart contracts reduce the possibility of scams by being backed by unchangeable mathematical formulas that both parties can understand.	0.5555555560000001	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.1	0.15	1	0.2	2
3055	We should promote autonomous cars. So long as people can override the cars mechanically the amount of damage that can be done by autonomous vehicles is very low	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0869565217391304	0.1268115942028985	1	0.1666666666666666	2
3056	We should legalize doping in sport. So many athletes are doping anyhow, we should just let them do it out in the open.	0.307692308	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0526315789473684	0.0977443609022556	1	0.1428571428571428	1
3058	Social media brings more harm than good. Social Medeia exponentially amplifies the connections between people which means information spreads through the network much quicker - and as the information is not vetted it can act like a virus.	0.666666667	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03125	0.015625	0	0.0	1
3059	Social media brings more good than harm. Social Media actually has a lot of pros that I do believe weigh out the cons. Social media actually helps others to communicate even if they are many kilometres away from each other.	0.583333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0196078431372549	0	0.0	0
3060	Social media brings more good than harm. Social Media allows families to remain connected whilst separated. Parents to understand their children, and friends to keep in touch.	0.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0769230769230769	0.0256410256410256	0	0.0	1
3061	Social media brings more good than harm. Social Media allows for convenient and less expensive cross border communication between separated families encouraging more closeness over distance	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3062	Social media brings more good than harm. Social Media allows people to be informed quickly and efficiently.	0.7777777779999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3063	Social media brings more good than harm. Social Media allows people to communicate with a lot of people without a publisher as a middleman	0.454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3064	Social media brings more good than harm. Social Media allows rapid access to information. Much faster than traditional media like print. For time sensitive information like natural disasters and accidents, this is especially important.	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3065	Social media brings more good than harm. Social Media allows to connect people around the globe as easy as it can be.	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.125	0.0625	0	0.0	2
3066	Social media brings more good than harm. Social Media allows to equally and exponencially distribute knowledge among the people in a non-costly and timeless way	0.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3067	Social media brings more good than harm. Social Media allows us to easily connect with loved ones.	0.857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3068	Social media brings more good than harm. Social Media allows you to get opinions from people quickly.	0.166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3069	Social media brings more good than harm. Social Media allows you to see pictures of far away relatives quickly.	0.727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
3070	Social media brings more good than harm. Social Media brings more good than harm based on what you are looking for and what level of information you are willing to share, example, they can centralize your trusted news source.	0.705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0285714285714285	0.0142857142857142	0	0.0	1
3071	Social media brings more harm than good. Social Media brings more harm... although there are benefits from the social connections they foster and form, there are significant issues around loss of societal productivity, creating too much data, and concerns around personal data privacy.	0.727272727	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.048780487804878	0.024390243902439	0	0.0	2
3072	Social media brings more harm than good. Social Media can be a time-waster and distract us from other things that need our attention.	0.625	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0526315789473684	0.0263157894736842	0	0.0	1
3073	Social media brings more good than harm. Social Media can be engineered to control bureaucracy via citizen feedback	0.3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0909090909090909	0.0454545454545454	0	0.0	1
3074	Social media brings more harm than good. Social Media can be used to spread bad propaganda, fake news, that can have its ripple effect on society. Thus there should be strong regulations on wrong use of social media	0.642857143	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0833333333333333	0.058080808080808	0	0.0	1
3075	Social media brings more harm than good. Social Media can cause more harm if its not used the right way. There could be vested interests using social media for their use thru manipulation or changing public opinion by using misinformation	0.875	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.05	0.0404761904761904	0	0.0	1
3076	Social media brings more harm than good. Social Media can create isolation without the person realizing it before it becomes depression.	0.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0666666666666666	0.0333333333333333	0	0.0	1
3077	Social media brings more good than harm. Social Media can help inform people about the things that happen in the world. People spend the best part of their days in it and the majority of news they see were seen through social media	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.0444444444444444	0	0.0	0
